images//000.png,0.104192
images//001.png,0.102198
images//002.png,0.102100
images//003.png,0.106037
images//004.png,0.102315
images//005.png,0.102009
images//006.png,0.103864
images//007.png,0.101975
images//008.png,0.101740
images//009.png,0.100889
images//010.png,0.100978
images//011.png,0.101662
images//012.png,0.102077
images//013.png,0.101865
images//014.png,0.107169
images//015.png,0.101824
images//016.png,0.102085
images//017.png,0.101529
images//018.png,0.104393
images//019.png,0.101461
images//020.png,0.101759
images//021.png,0.103096
images//022.png,0.102174
images//023.png,0.102006
images//024.png,0.102408
images//025.png,0.102115
images//026.png,0.101985
images//027.png,0.102258
images//028.png,0.101959
images//029.png,0.101680
images//030.png,0.105121
images//031.png,0.101927
images//032.png,0.101606
images//033.png,0.102156
images//034.png,0.101974
images//035.png,0.100898
images//036.png,0.100948
images//037.png,0.106449
images//038.png,0.102047
images//039.png,0.101871
images//040.png,0.101932
images//041.png,0.101935
images//042.png,0.101977
images//043.png,0.102109
images//044.png,0.102011
images//045.png,0.107555
images//046.png,0.101900
images//047.png,0.101958
images//048.png,0.101781
images//049.png,0.101001
images//050.png,0.104669
images//051.png,0.101963
images//052.png,0.106888
images//053.png,0.105701
images//054.png,0.101015
images//055.png,0.102541
images//056.png,0.102051
images//057.png,0.101574
images//058.png,0.101192
images//059.png,0.100984
images//060.png,0.102388
images//061.png,0.102241
images//062.png,0.107438
images//063.png,0.101982
images//064.png,0.106727
images//065.png,0.101873
images//066.png,0.101991
images//067.png,0.108074
images//068.png,0.102988
images//069.png,0.107311
images//070.png,0.101986
images//071.png,0.102010
images//072.png,0.101990
images//073.png,0.101567
images//074.png,0.101852
images//075.png,0.101976
images//076.png,0.107659
images//077.png,0.104263
images//078.png,0.107501
images//079.png,0.107746
images//080.png,0.107040
images//081.png,0.101980
images//082.png,0.101685
images//083.png,0.106110
images//084.png,0.106230
images//085.png,0.101684
images//086.png,0.108073
images//087.png,0.102149
images//088.png,0.107683
images//089.png,0.106327
images//090.png,0.106144
images//091.png,0.101886
images//092.png,0.107724
images//093.png,0.102091
images//094.png,0.106367
images//095.png,0.101847
images//096.png,0.102223
images//097.png,0.102137
images//098.png,0.101949
images//099.png,0.106292
images//100.png,0.105167
images//101.png,0.106595
images//102.png,0.102034
images//103.png,0.106243
images//104.png,0.106957
images//105.png,0.101891
images//106.png,0.101670
images//107.png,0.105603
images//108.png,0.101831
images//109.png,0.107784
images//110.png,0.102451
images//111.png,0.105887
images//112.png,0.101987
images//113.png,0.102127
images//114.png,0.101948
images//115.png,0.106527
images//116.png,0.105841
images//117.png,0.101987
images//118.png,0.102046
images//119.png,0.107198
images//120.png,0.105880
images//121.png,0.103498
images//122.png,0.101600
images//123.png,0.101368
images//124.png,0.100887
images//125.png,0.101396
images//126.png,0.100779
images//127.png,0.100903
images//128.png,0.101865
images//129.png,0.100957
images//130.png,0.104480
images//131.png,0.101669
images//132.png,0.100978
images//133.png,0.101914
images//134.png,0.101616
images//135.png,0.100802
images//136.png,0.101908
images//137.png,0.101925
images//138.png,0.102128
images//139.png,0.101931
images//140.png,0.100868
images//141.png,0.107781
images//142.png,0.100890
images//143.png,0.103469
images//144.png,0.101611
images//145.png,0.101643
images//146.png,0.105376
images//147.png,0.101527
images//148.png,0.101343
images//149.png,0.103183
images//150.png,0.102580
images//151.png,0.102199
images//152.png,0.101864
images//153.png,0.102439
images//154.png,0.100935
images//155.png,0.101707
images//156.png,0.107991
images//157.png,0.101951
images//158.png,0.102008
images//159.png,0.101024
images//160.png,0.100912
images//161.png,0.101974
images//162.png,0.101647
images//163.png,0.101167
images//164.png,0.102048
images//165.png,0.100809
images//166.png,0.106450
images//167.png,0.101102
images//168.png,0.102252
images//169.png,0.107453
images//170.png,0.101525
images//171.png,0.101729
images//172.png,0.106590
images//173.png,0.106594
images//174.png,0.101935
images//175.png,0.101952
images//176.png,0.107693
images//177.png,0.101902
images//178.png,0.102142
images//179.png,0.101975
images//180.png,0.102015
images//181.png,0.102149
images//182.png,0.107167
images//183.png,0.102039
images//184.png,0.102508
images//185.png,0.106389
images//186.png,0.101962
images//187.png,0.103449
images//188.png,0.107237
images//189.png,0.107689
images//190.png,0.106215
images//191.png,0.102013
images//192.png,0.102124
images//193.png,0.102014
images//194.png,0.104064
images//195.png,0.107057
images//196.png,0.102130
images//197.png,0.101520
images//198.png,0.102055
images//199.png,0.102061
